Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.709799358629,0.723482657698
1,SRA,4.757833094463,0.580588769062
1,Oracle,5.504516999508,-0.783973396872

2,Proximal,5.707555457326,1.778871358797
2,SRA,5.679460578182,1.278724837013
2,Oracle,5.696069454646,-0.407521983878

3,Proximal,5.736559229342,0.449062014067
3,SRA,4.961437949613,-0.120003727478
3,Oracle,5.754680453335,0.245997506793

4,Proximal,4.703739188998,-0.870529451631
4,SRA,4.703739188998,0.129349745699
4,Oracle,5.637125149988,0.150739162536

5,Proximal,5.662506121195,-0.950674967286
5,SRA,4.786730876959,-0.203866536459
5,Oracle,5.631100943551,-0.260364807262

6,Proximal,-0.070033374906,-0.636957462068
6,SRA,5.694552857378,1.605780045623
6,Oracle,5.676895547947,-0.029404166184

7,Proximal,4.771654370083,-0.659667039673
7,SRA,5.696527426351,1.645782713512
7,Oracle,5.734719471189,0.453282192914

8,Proximal,5.651353428471,1.435755032675
8,SRA,5.655620844328,1.876815273070
8,Oracle,5.608536491954,-0.340275947525

9,Proximal,4.730183423288,0.767400000308
9,SRA,4.730183423288,0.463792456823
9,Oracle,5.674345006950,-0.131965466851

10,Proximal,4.749501645449,-0.242367552724
10,SRA,5.697510508860,1.329128459054
10,Oracle,5.697510508860,-0.125249599019

11,Proximal,4.775827112903,-0.347855198702
11,SRA,4.774403454780,0.383076348377
11,Oracle,5.653915809060,-0.310689148054

12,Proximal,5.688593806737,-0.020595474760
12,SRA,4.804105840182,0.225601861741
12,Oracle,5.677621234056,-0.040494517299

13,Proximal,5.709781966086,-0.186685333733
13,SRA,4.793448842582,0.258578538433
13,Oracle,5.724417349117,0.242179230829

14,Proximal,5.692558518409,1.227306569960
14,SRA,5.722642714278,1.742318400110
14,Oracle,5.706914201551,0.091957765435

15,Proximal,5.732258105473,-0.482272859826
15,SRA,4.808586773541,-0.034416083865
15,Oracle,5.719916340962,-0.311607369654

16,Proximal,5.709604316854,0.450350010263
16,SRA,4.782321677640,0.119763208884
16,Oracle,5.697005392890,-0.168383449437

17,Proximal,5.727537568226,1.216280805269
17,SRA,4.819048356650,0.602182419713
17,Oracle,5.727537568226,-0.086398669364

18,Proximal,5.744151441565,-0.754742416796
18,SRA,4.830546638691,0.258621834577
18,Oracle,5.744151441565,-0.072810698150

19,Proximal,5.700703502012,-0.661096298002
19,SRA,5.700703502012,1.984855406429
19,Oracle,5.700703502012,0.250074213535

20,Proximal,5.738738120330,1.347520689122
20,SRA,4.884711169280,0.398526673138
20,Oracle,5.738738120330,-0.031986908807

21,Proximal,4.727997904902,0.354517549474
21,SRA,5.694592767975,1.093173449977
21,Oracle,5.694592767975,-0.124702625827

22,Proximal,5.631199826969,-0.345919092343
22,SRA,4.736971426428,0.589966758368
22,Oracle,5.701510323874,0.066804009639

23,Proximal,5.733081939530,-0.060872719441
23,SRA,4.798850504180,0.446742757274
23,Oracle,5.698954080685,-0.251322343081

24,Proximal,4.773153516103,-0.289036944191
24,SRA,4.790396873636,-0.118784410723
24,Oracle,5.683565817134,0.332370990098

25,Proximal,5.724529033761,0.958622111695
25,SRA,4.772892370749,-0.087830203758
25,Oracle,5.724529033761,0.144669365625

26,Proximal,5.685007851616,0.754227069250
26,SRA,4.765357596369,0.184080081405
26,Oracle,5.731759889570,-0.062899063617

27,Proximal,5.716128631860,-1.570148506146
27,SRA,5.736052698546,1.421607877097
27,Oracle,5.685627228837,-0.455146566906

28,Proximal,5.735576184359,-0.594196812376
28,SRA,5.700885645270,0.789017036114
28,Oracle,5.722550149999,-0.179169294409

