Repetition,Estimator,True_Perf,Train_Est
1,Proximal,0.053432632009,0.114832761474
1,SRA,0.055071276335,0.216343441433
1,Oracle,0.055071276335,0.074116226185

2,Proximal,-0.921935893136,-0.896022120260
2,SRA,0.050233433159,0.227968839851
2,Oracle,0.050233433159,0.044817119518

3,Proximal,0.047232878520,0.070245121905
3,SRA,0.047232878520,0.192905320603
3,Oracle,0.047232878520,0.003775964013

4,Proximal,0.049024684773,0.092787604007
4,SRA,0.049024684773,0.166963576852
4,Oracle,0.049024684773,0.036836366459

5,Proximal,0.049260111500,0.108783976901
5,SRA,0.049260111500,0.288125585794
5,Oracle,0.049260111500,0.090911289228

6,Proximal,0.050656278881,0.047499998492
6,SRA,0.050656278881,0.170642169610
6,Oracle,0.050656278881,-0.018429593202

7,Proximal,0.051511461378,0.184886958217
7,SRA,0.051823285633,0.305048914111
7,Oracle,0.051675803271,0.136567463056

8,Proximal,0.051260386765,0.152320388376
8,SRA,0.051260386765,0.250924477557
8,Oracle,0.051260386765,0.068109660106

9,Proximal,0.051804900680,0.015099987695
9,SRA,0.051804900680,0.337738634940
9,Oracle,0.051804900680,0.049603474917

10,Proximal,0.049388753389,0.197173487425
10,SRA,0.049388753389,0.294300347008
10,Oracle,0.049388753389,0.081543239252

11,Proximal,-0.944924606190,-1.129332916005
11,SRA,0.055045753749,0.297674256074
11,Oracle,0.055045753749,0.118362979049

12,Proximal,0.059285148703,0.086793553403
12,SRA,0.059285148703,0.215184121242
12,Oracle,0.059285148703,0.062433779440

13,Proximal,0.041345550596,0.156756393645
13,SRA,0.041345550596,0.305310860372
13,Oracle,0.041345550596,0.016132549404

14,Proximal,0.053005043695,0.104047658568
14,SRA,0.053005043695,0.259813111790
14,Oracle,0.053005043695,0.020999841968

15,Proximal,0.053839988826,0.054087006659
15,SRA,0.053839988826,0.170924280559
15,Oracle,0.053839988826,-0.110794576731

16,Proximal,-0.408545039683,-0.480434254761
16,SRA,0.050410668329,0.314148739382
16,Oracle,0.050410668329,0.092071403280

17,Proximal,0.046100489955,0.062862837342
17,SRA,0.046100489955,0.163122970416
17,Oracle,0.046100489955,0.011987404176

18,Proximal,0.052870168258,0.027101483096
18,SRA,0.052870168258,0.192305196528
18,Oracle,0.052870168258,0.016315049745

19,Proximal,0.049328477397,0.196929277240
19,SRA,0.049328477397,0.344475495455
19,Oracle,0.049328477397,0.148719211833

20,Proximal,-0.948696193505,-1.089835694566
20,SRA,0.050552128412,0.168748939968
20,Oracle,0.051303806495,0.038093813376

21,Proximal,0.048707153942,0.111927223319
21,SRA,0.048707153942,0.209574401666
21,Oracle,0.048707153942,0.030082315266

22,Proximal,-0.948994455362,-0.929890728201
22,SRA,0.051005544638,0.336036985287
22,Oracle,0.051005544638,0.125996705110

23,Proximal,0.045624151172,0.030425962564
23,SRA,0.048150443971,0.120048636579
23,Oracle,0.048150443971,-0.078303246098

24,Proximal,0.050885783571,0.076343081358
24,SRA,0.050885783571,0.197197756635
24,Oracle,0.050885783571,0.093319466076

25,Proximal,0.048173528970,0.133624587445
25,SRA,0.048173528970,0.290392132559
25,Oracle,0.048173528970,0.061944246991

26,Proximal,0.049699793384,0.093091823201
26,SRA,0.049699793384,0.239479313007
26,Oracle,0.049699793384,0.076771557653

27,Proximal,0.047204959094,-0.058982175103
27,SRA,0.047204959094,0.266374172152
27,Oracle,0.047204959094,0.028618435703

28,Proximal,0.044139977837,0.107389014571
28,SRA,0.044139977837,0.259308968379
28,Oracle,0.044139977837,0.061834950564

29,Proximal,0.049427186134,0.033479879220
29,SRA,0.049427186134,0.188695117527
29,Oracle,0.049427186134,0.005722946836

30,Proximal,0.052811939114,0.184142401826
30,SRA,0.052811939114,0.283587176232
30,Oracle,0.052811939114,0.093101601880

